course_code,collegeyear,FinalExam,WeeklyTests,StartTest,Midterm,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,type_vooropleiding,double_major,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
2WBB0,2025,6.0,10.0,7.5,10.0,7.1,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,2470.0,459.0,24.0,30.0,0.0,89.0,21.0,30.0,10.0
2WBB0,2025,6.0,10.0,7.5,6.8,6.8,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,956.0,300.0,42.0,33.0,0.0,48.0,7.0,2.0,3.0
2WBB0,2025,6.0,10.0,7.5,7.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,621.0,327.0,21.0,31.0,0.0,58.0,14.0,6.0,8.0
2WBB0,2025,6.0,10.0,8.0,3.5,6.4,6.0,True,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1278.0,378.0,66.0,32.0,1.0,65.0,10.0,2.0,6.0
2WBB0,2025,6.0,10.0,8.0,7.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2510.0,432.0,30.0,31.0,0.0,94.0,39.0,32.0,18.0
2WBB0,2025,6.0,10.0,8.5,4.5,6.5,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,1870.0,834.0,54.0,40.0,0.0,184.0,57.0,55.0,41.0
2WBB0,2025,6.0,10.0,8.5,6.0,6.7,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,6158.0,771.0,99.0,45.0,1.0,147.0,28.0,18.0,23.0
2WBB0,2025,6.0,10.0,8.5,7.5,6.8,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,4532.0,855.0,156.0,61.0,1.0,142.0,9.0,1.0,5.0
2WBB0,2025,6.0,10.0,8.5,8.0,7.0,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1025.0,690.0,39.0,55.0,1.0,117.0,20.0,13.0,17.0
2WBB0,2025,6.0,10.0,9.0,5.0,6.6,7.0,True,ORIGIN_R,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,6573.0,861.0,204.0,45.0,0.0,188.0,53.0,50.0,50.0
2WBB0,2025,6.0,10.0,9.0,5.5,6.7,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,707.0,171.0,15.0,20.0,0.0,28.0,5.0,2.0,5.0
2WBB0,2025,6.0,10.0,9.5,9.0,7.1,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,4510.0,1932.0,129.0,100.0,0.0,357.0,39.0,57.0,22.0
2WBB0,2025,6.0,6.5,9.0,10.0,6.8,7.0,True,ORIGIN_E,SEX_V,B Electrical Engineering,BUITENL_SL,False,False,5079.0,522.0,75.0,43.0,1.0,88.0,14.0,9.0,9.0
2WBB0,2025,6.0,7.4,9.0,10.0,6.8,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,2992.0,672.0,87.0,39.0,1.0,161.0,57.0,51.0,51.0
2WBB0,2025,6.0,8.2,0.0,3.5,6.1,6.0,True,ORIGIN_R,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,1375.0,255.0,57.0,26.0,1.0,48.0,14.0,6.0,5.0
2WBB0,2025,6.0,8.3,8.5,6.5,6.5,7.0,True,ORIGIN_R,SEX_M,B Computer Science & Engineering,OVERIG,False,False,1797.0,880.0,252.0,53.0,1.0,115.0,19.0,5.0,20.0
2WBB0,2025,6.0,8.5,10.0,7.0,6.8,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,1530.0,573.0,63.0,39.0,0.0,120.0,48.0,46.0,23.0
2WBB0,2025,6.0,8.5,6.0,4.0,6.2,6.0,True,ORIGIN_R,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,1553.0,549.0,213.0,34.0,0.0,119.0,30.0,46.0,12.0
2WBB0,2025,6.0,8.5,6.5,0.5,5.8,6.0,True,ORIGIN_N,SEX_V,B Data Science (joint degree),VWO,False,False,1934.0,504.0,54.0,32.0,0.0,103.0,22.0,26.0,22.0
2WBB0,2025,6.0,8.5,7.0,6.5,6.4,6.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,5802.0,246.0,30.0,24.0,0.0,48.0,15.0,8.0,16.0
2WBB0,2025,6.0,8.5,7.0,7.8,6.5,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,4233.0,810.0,84.0,38.0,0.0,194.0,59.0,43.0,80.0
2WBB0,2025,6.0,8.5,9.0,5.0,6.5,6.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,1265.0,693.0,84.0,36.0,1.0,181.0,53.0,91.0,40.0
2WBB0,2025,6.0,8.5,9.0,9.0,6.9,7.0,True,ORIGIN_E,SEX_V,B Mechanical Engineering,BUITENL_SL,False,False,261.0,219.0,27.0,23.0,0.0,37.0,10.0,3.0,10.0
2WBB0,2025,6.0,9.5,9.5,9.0,7.0,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,OVERIG,False,False,760.0,390.0,12.0,36.0,0.0,70.0,18.0,15.0,8.0
2WBB0,2025,6.0,9.6,6.0,4.0,6.2,6.0,True,ORIGIN_N,SEX_M,B Psychology & Technology,VWO,False,True,720.0,348.0,3.0,34.0,0.0,62.0,17.0,8.0,13.0
2WBB0,2025,6.0,9.6,8.0,3.0,6.3,6.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,9020.0,1059.0,9.0,51.0,0.0,230.0,42.0,30.0,74.0
2WBB0,2025,6.0,9.7,5.0,8.0,6.6,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,4791.0,948.0,33.0,62.0,1.0,188.0,38.0,34.0,31.0
2WBB0,2025,6.0,9.8,6.5,10.0,6.8,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2427.0,507.0,12.0,40.0,0.0,97.0,23.0,10.0,28.0
2WBB0,2025,6.0,9.9,5.0,2.0,6.2,6.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,HBO,False,False,3529.0,366.0,51.0,37.0,0.0,72.0,25.0,16.0,17.0
2WBB0,2025,6.0,9.9,5.5,8.0,6.6,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,OVERIG,False,False,1864.0,489.0,54.0,36.0,1.0,104.0,26.0,30.0,20.0
2WBB0,2025,6.0,9.9,5.5,9.0,6.6,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2491.0,600.0,18.0,32.0,0.0,122.0,38.0,23.0,40.0
2WBB0,2025,6.0,9.9,6.5,5.5,6.4,6.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,6273.0,828.0,27.0,44.0,0.0,181.0,31.0,60.0,34.0
2WBB0,2025,6.1,0.0,0.0,0.0,4.3,6,True,ORIGIN_N,SEX_V,B Biomedical Engineering,VWO,False,True,1929.0,195.0,0.0,19.0,0.0,39.0,9.0,0.0,12.0
2WBB0,2025,6.1,10.0,0.0,8.3,6.9,7.0,True,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2763.0,432.0,42.0,34.0,0.0,90.0,22.0,2.0,36.0
2WBB0,2025,6.1,10.0,3.0,4.0,6.4,6.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,WO,False,False,4209.0,531.0,9.0,38.0,0.0,103.0,34.0,5.0,32.0
2WBB0,2025,6.1,10.0,4.5,7.0,6.5,7.0,True,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,False,2689.0,333.0,30.0,30.0,0.0,65.0,20.0,8.0,14.0
2WBB0,2025,6.1,10.0,5.0,4.5,6.2,6.0,True,ORIGIN_N,SEX_V,B Industrial Engineering,VWO,False,True,1149.0,369.0,0.0,22.0,0.0,85.0,39.0,32.0,23.0
2WBB0,2025,6.1,10.0,5.5,8.0,6.6,7.0,True,ORIGIN_N,SEX_V,B Mechanical Engineering,HBO,False,False,3714.0,759.0,9.0,44.0,1.0,165.0,67.0,36.0,36.0
2WBB0,2025,6.1,10.0,6.0,6.3,6.6,7.0,True,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,False,4739.0,447.0,12.0,38.0,1.0,82.0,20.0,0.0,18.0
2WBB0,2025,6.1,10.0,6.0,8.5,7.1,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,3714.0,990.0,48.0,64.0,1.0,214.0,56.0,59.0,55.0
2WBB0,2025,6.1,10.0,6.5,3.0,6.4,6.0,True,ORIGIN_N,SEX_M,B Electrical Engineering,HBO,False,False,2419.0,747.0,45.0,57.0,1.0,113.0,5.0,0.0,4.0
2WBB0,2025,6.1,10.0,6.5,5.3,6.6,7.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,OVERIG,False,False,501.0,384.0,12.0,29.0,0.0,81.0,33.0,33.0,15.0
2WBB0,2025,6.1,10.0,6.5,9.5,7.0,7.0,True,ORIGIN_N,SEX_V,B Industrial Engineering,VWO,False,True,2871.0,945.0,123.0,48.0,1.0,217.0,29.0,92.0,34.0
2WBB0,2025,6.1,10.0,7.0,5.0,6.5,7.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,OVERIG,False,False,6614.0,966.0,150.0,49.0,1.0,228.0,61.0,111.0,32.0
2WBB0,2025,6.1,10.0,7.0,5.5,6.5,7.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,3136.0,624.0,114.0,31.0,0.0,139.0,36.0,46.0,28.0
2WBB0,2025,6.1,10.0,7.0,9.0,6.9,7.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,6116.0,837.0,60.0,50.0,1.0,166.0,33.0,59.0,7.0
2WBB0,2025,6.1,10.0,7.5,10.0,7.0,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,5436.0,369.0,33.0,31.0,0.0,88.0,37.0,13.0,45.0
2WBB0,2025,6.1,10.0,7.5,3.0,6.5,6.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,825.0,621.0,3.0,42.0,0.0,127.0,46.0,28.0,38.0
2WBB0,2025,6.1,10.0,7.5,4.8,6.5,7.0,True,ORIGIN_N,SEX_V,B Mechanical Engineering,VWO,False,False,2825.0,525.0,0.0,30.0,0.0,118.0,47.0,16.0,53.0
2WBB0,2025,6.1,10.0,7.5,5.5,6.6,7.0,True,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,5704.0,603.0,45.0,51.0,0.0,109.0,23.0,2.0,22.0
2WBB0,2025,6.1,10.0,7.5,6.0,6.9,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2782.0,636.0,36.0,41.0,1.0,132.0,38.0,43.0,25.0
2WBB0,2025,6.1,10.0,8.0,5.8,6.7,7.0,True,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,2069.0,600.0,93.0,38.0,0.0,139.0,38.0,68.0,23.0
2WBB0,2025,6.1,10.0,8.0,7.0,6.8,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2561.0,831.0,66.0,51.0,1.0,152.0,35.0,11.0,66.0
2WBB0,2025,6.1,10.0,8.5,10.0,7.1,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,3645.0,1137.0,33.0,73.0,0.0,217.0,38.0,42.0,24.0
2WBB0,2025,6.1,10.0,8.5,6.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,4067.0,657.0,75.0,38.0,1.0,133.0,24.0,30.0,12.0
2WBB0,2025,6.1,10.0,8.5,6.5,6.8,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,970.0,342.0,78.0,26.0,0.0,67.0,24.0,13.0,14.0
2WBB0,2025,6.1,10.0,9.0,3.0,6.5,6.0,True,ORIGIN_N,SEX_M,B Electrical Engineering,VWO,False,True,2797.0,255.0,0.0,26.0,0.0,42.0,6.0,6.0,1.0
2WBB0,2025,6.1,10.0,9.0,9.5,7.1,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,2195.0,489.0,63.0,29.0,0.0,113.0,49.0,43.0,33.0
2WBB0,2025,6.1,10.0,9.5,10.0,7.3,7.0,True,ORIGIN_R,SEX_V,B Electrical Engineering,OVERIG,False,False,1979.0,543.0,12.0,56.0,1.0,81.0,16.0,6.0,10.0
2WBB0,2025,6.1,10.0,9.5,6.5,6.9,7.0,True,ORIGIN_E,SEX_V,B Mechanical Engineering,BUITENL_SL,False,False,3885.0,642.0,57.0,42.0,0.0,135.0,47.0,23.0,48.0
2WBB0,2025,6.1,10.0,9.5,6.5,6.9,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,3314.0,552.0,48.0,37.0,1.0,101.0,22.0,14.0,15.0
2WBB0,2025,6.1,10.0,9.5,8.0,7.0,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2114.0,540.0,30.0,40.0,1.0,93.0,8.0,0.0,6.0
2WBB0,2025,6.1,4.5,6.5,0.0,5.4,5.0,False,ORIGIN_R,SEX_M,B Data Science (joint degree),BUITENL_SL,False,True,2684.0,412.0,64.0,25.0,0.0,68.0,18.0,6.0,33.0
2WBB0,2025,6.1,5.2,8.0,6.0,6.2,6.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,688.0,192.0,18.0,19.0,0.0,34.0,14.0,2.0,10.0
2WBB0,2025,6.1,6.5,7.0,6.5,6.3,6.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,4740.0,672.0,21.0,33.0,0.0,168.0,30.0,104.0,18.0
2WBB0,2025,6.1,8.0,7.5,7.0,6.5,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,1531.0,276.0,81.0,28.0,0.0,45.0,8.0,1.0,10.0
2WBB0,2025,6.1,8.0,9.0,7.8,6.8,7.0,True,ORIGIN_R,SEX_M,B Electrical Engineering,BUITENL_SL,False,True,2338.0,339.0,42.0,26.0,0.0,63.0,18.0,3.0,18.0
2WBB0,2025,6.1,8.0,9.0,8.5,6.8,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,713.0,357.0,60.0,28.0,0.0,74.0,24.0,15.0,26.0
2WBB0,2025,6.1,8.3,0.0,8.0,6.8,7.0,True,ORIGIN_R,SEX_M,B Data Science (joint degree),BUITENL_SL,False,False,2360.0,360.0,39.0,35.0,1.0,68.0,31.0,5.0,29.0
2WBB0,2025,6.1,8.5,8.0,7.0,6.8,7.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,4136.0,327.0,18.0,40.0,0.0,49.0,14.0,13.0,2.0
2WBB0,2025,6.1,8.5,8.5,10.0,7.0,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,2257.0,417.0,78.0,34.0,0.0,68.0,7.0,3.0,2.0
2WBB0,2025,6.1,9.2,7.5,8.0,6.7,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,HBO,False,False,4873.0,1062.0,117.0,53.0,1.0,240.0,59.0,52.0,77.0
2WBB0,2025,6.1,9.3,9.0,5.0,6.6,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,2271.0,570.0,45.0,34.0,0.0,123.0,30.0,29.0,30.0
2WBB0,2025,6.1,9.8,7.0,8.0,6.8,7.0,True,ORIGIN_N,SEX_V,B Data Science (joint degree),BUITENL_SL,False,False,1444.0,546.0,126.0,36.0,1.0,114.0,30.0,5.0,34.0
2WBB0,2025,6.1,9.9,6.0,6.5,6.5,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,2828.0,492.0,9.0,29.0,0.0,101.0,23.0,44.0,0.0
2WBB0,2025,6.1,9.9,6.0,9.0,7.0,7.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,3477.0,900.0,111.0,47.0,0.0,189.0,40.0,27.0,57.0
2WBB0,2025,6.2,10.0,6.0,7.0,6.6,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,970.0,369.0,48.0,24.0,0.0,68.0,21.0,10.0,15.0
2WBB0,2025,6.2,10.0,7.5,1.0,6.4,6.0,True,ORIGIN_N,SEX_V,B Electrical Engineering,VWO,False,False,11505.0,591.0,147.0,43.0,1.0,100.0,14.0,3.0,12.0
2WBB0,2025,6.2,10.0,7.5,5.5,6.6,7.0,True,ORIGIN_R,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,532.0,402.0,48.0,34.0,1.0,68.0,8.0,14.0,0.0
2WBB0,2025,6.2,10.0,9.0,6.5,6.9,7.0,True,ORIGIN_E,SEX_V,B Mechanical Engineering,BUITENL_SL,False,False,1301.0,519.0,33.0,31.0,0.0,119.0,37.0,28.0,46.0
2WBB0,2025,6.2,7.0,8.5,1.0,6.0,6.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,3410.0,432.0,96.0,24.0,0.0,99.0,35.0,46.0,20.0
2WBB0,2025,6.2,8.0,9.0,7.3,6.8,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,1510.0,258.0,63.0,22.0,0.0,52.0,19.0,12.0,12.0
2WBB0,2025,6.2,8.4,6.0,9.0,6.7,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,True,4842.0,756.0,0.0,30.0,0.0,126.0,34.0,22.0,39.0
2WBB0,2025,6.2,9.2,7.5,6.3,6.6,7.0,True,ORIGIN_N,SEX_V,B Mechanical Engineering,VWO,False,False,6885.0,768.0,99.0,45.0,0.0,160.0,46.0,37.0,29.0
2WBB0,2025,6.3,0.0,0.0,0.0,4.4,6,True,ORIGIN_N,SEX_V,B Biomedical Engineering,VWO,False,True,682.0,132.0,0.0,11.0,0.0,30.0,12.0,7.0,7.0
2WBB0,2025,6.3,1.3,0.0,5.5,5.7,6.0,True,ORIGIN_R,SEX_M,B Computer Science & Engineering,OVERIG,False,False,530.0,195.0,54.0,21.0,0.0,36.0,10.0,0.0,9.0
2WBB0,2025,6.3,10.0,5.0,3.0,6.2,6.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,True,621.0,270.0,0.0,22.0,0.0,55.0,28.0,0.0,30.0
2WBB0,2025,6.3,10.0,5.0,8.0,7.1,7.0,True,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,6845.0,1161.0,168.0,54.0,0.0,272.0,37.0,131.0,36.0
2WBB0,2025,6.3,10.0,5.5,9.5,7.0,7.0,True,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,3543.0,1221.0,93.0,64.0,1.0,247.0,46.0,74.0,19.0
2WBB0,2025,6.3,10.0,6.0,3.0,6.3,6.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,True,3877.0,474.0,30.0,37.0,0.0,107.0,30.0,11.0,48.0
2WBB0,2025,6.3,10.0,6.5,4.5,6.6,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,3679.0,594.0,69.0,40.0,1.0,134.0,51.0,50.0,29.0
2WBB0,2025,6.3,10.0,6.5,6.0,6.7,7.0,True,ORIGIN_R,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,1568.0,342.0,87.0,24.0,0.0,75.0,27.0,4.0,44.0
2WBB0,2025,6.3,10.0,7.0,9.3,7.1,7.0,True,ORIGIN_E,SEX_V,B Data Science (joint degree),BUITENL_SL,False,False,2979.0,561.0,54.0,42.0,1.0,96.0,15.0,24.0,5.0
2WBB0,2025,6.3,10.0,7.5,10.0,7.3,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,4641.0,405.0,84.0,35.0,1.0,81.0,24.0,9.0,29.0
2WBB0,2025,6.3,10.0,7.5,8.0,7.0,7.0,True,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,2230.0,261.0,36.0,27.0,0.0,52.0,20.0,0.0,24.0
2WBB0,2025,6.3,10.0,8.0,10.0,7.2,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,VWO,False,False,1514.0,966.0,78.0,48.0,1.0,217.0,39.0,89.0,40.0
2WBB0,2025,6.3,10.0,8.0,6.5,6.9,7.0,True,ORIGIN_E,SEX_M,B Industrial Engineering,BUITENL_SL,False,True,2923.0,651.0,27.0,41.0,0.0,139.0,48.0,29.0,49.0
2WBB0,2025,6.3,10.0,8.5,5.0,6.8,7.0,True,ORIGIN_R,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,6751.0,564.0,156.0,31.0,1.0,140.0,46.0,43.0,55.0
2WBB0,2025,6.3,10.0,9.0,5.0,6.8,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,1039.0,489.0,15.0,28.0,0.0,104.0,42.0,26.0,21.0
2WBB0,2025,6.3,10.0,9.0,5.5,6.9,7.0,True,ORIGIN_N,SEX_M,B Mechanical Engineering,VWO,False,False,1785.0,531.0,30.0,34.0,1.0,116.0,34.0,25.0,34.0
2WBB0,2025,6.3,10.0,9.0,9.0,7.2,7.0,True,ORIGIN_R,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,7664.0,480.0,72.0,37.0,0.0,96.0,22.0,16.0,24.0
2WBB0,2025,6.3,10.0,9.0,9.8,7.3,7.0,True,ORIGIN_E,SEX_V,B Computer Science & Engineering,BUITENL_SL,False,False,1543.0,408.0,90.0,31.0,1.0,78.0,18.0,11.0,9.0
2WBB0,2025,6.3,10.0,9.5,10.0,7.4,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,1654.0,408.0,63.0,33.0,1.0,76.0,21.0,9.0,17.0
2WBB0,2025,6.3,10.0,9.5,8.0,7.2,7.0,True,ORIGIN_E,SEX_V,B Mechanical Engineering,BUITENL_SL,False,False,3018.0,699.0,201.0,40.0,0.0,142.0,35.0,22.0,30.0
2WBB0,2025,6.3,5.5,0.0,9.0,5.9,6.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,True,1407.0,249.0,60.0,20.0,0.0,52.0,23.0,17.0,8.0
2WBB0,2025,6.3,7.6,7.0,7.0,6.6,7.0,True,ORIGIN_N,SEX_V,B Innovation Sciences,VWO,False,True,872.0,258.0,15.0,28.0,0.0,47.0,12.0,4.0,11.0
2WBB0,2025,6.3,8.1,9.0,6.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,2345.0,279.0,33.0,23.0,0.0,53.0,16.0,8.0,13.0
2WBB0,2025,6.3,8.5,9.5,10.0,7.2,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,5359.0,582.0,81.0,36.0,0.0,120.0,37.0,31.0,16.0
2WBB0,2025,6.3,9.0,9.0,8.0,7.0,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,1462.0,291.0,78.0,32.0,1.0,41.0,4.0,1.0,7.0
2WBB0,2025,6.3,9.6,9.0,8.0,7.1,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,3044.0,384.0,105.0,38.0,1.0,65.0,15.0,0.0,25.0
2WBB0,2025,6.4,10.0,10.0,0.0,6.5,6.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,11368.0,1077.0,111.0,48.0,0.0,240.0,45.0,95.0,38.0
2WBB0,2025,6.4,10.0,6.0,5.0,6.6,7.0,True,ORIGIN_N,SEX_M,B Industrial Engineering,BUITENL_SL,False,False,2013.0,597.0,3.0,31.0,0.0,136.0,38.0,21.0,54.0
2WBB0,2025,6.4,10.0,6.0,8.0,6.9,7.0,True,ORIGIN_N,SEX_M,B Data Science (joint degree),VWO,False,True,2618.0,291.0,21.0,22.0,1.0,63.0,30.0,27.0,12.0
2WBB0,2025,6.4,10.0,7.5,5.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,239.0,183.0,30.0,21.0,0.0,29.0,8.0,4.0,4.0
2WBB0,2025,6.4,10.0,8.0,10.0,7.3,7.0,True,ORIGIN_R,SEX_V,B Electrical Engineering,BUITENL_SL,False,False,1600.0,399.0,18.0,31.0,0.0,75.0,18.0,11.0,15.0
2WBB0,2025,6.4,10.0,8.0,4.8,6.8,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,5963.0,375.0,9.0,27.0,0.0,80.0,32.0,17.0,29.0
2WBB0,2025,6.4,10.0,8.0,9.0,7.2,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,1263.0,711.0,81.0,57.0,1.0,120.0,10.0,0.0,8.0
2WBB0,2025,6.4,10.0,8.0,9.0,7.4,7.0,True,ORIGIN_R,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,1849.0,696.0,132.0,49.0,1.0,144.0,37.0,52.0,9.0
2WBB0,2025,6.4,10.0,8.5,8.0,7.1,7.0,True,ORIGIN_E,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,1428.0,819.0,93.0,47.0,1.0,184.0,44.0,72.0,28.0
2WBB0,2025,6.4,10.0,8.5,9.0,7.2,7.0,True,ORIGIN_E,SEX_M,B Mechanical Engineering,BUITENL_SL,False,False,3275.0,342.0,6.0,26.0,0.0,78.0,26.0,13.0,35.0
2WBB0,2025,6.4,10.0,8.5,9.5,7.3,7.0,True,ORIGIN_R,SEX_V,B Data Science (joint degree),BUITENL_SL,False,False,4844.0,867.0,384.0,46.0,1.0,193.0,38.0,79.0,24.0
2WBB0,2025,6.4,10.0,9.0,3.0,6.7,7.0,True,ORIGIN_E,SEX_M,B Electrical Engineering,BUITENL_SL,False,False,11258.0,696.0,84.0,46.0,0.0,135.0,18.0,10.0,24.0
2WBB0,2025,6.4,10.0,9.0,9.0,7.3,7.0,True,ORIGIN_E,SEX_V,B Industrial Engineering,BUITENL_SL,False,False,2721.0,723.0,30.0,38.0,1.0,181.0,55.0,55.0,73.0
2WBB0,2025,6.4,10.0,9.5,4.5,6.9,7.0,True,ORIGIN_E,SEX_V,B Electrical Engineering,BUITENL_SL,False,False,4000.0,549.0,60.0,41.0,1.0,102.0,23.0,4.0,21.0
2WBB0,2025,6.4,10.0,9.5,7.0,7.1,7.0,True,ORIGIN_N,SEX_M,B Computer Science & Engineering,VWO,False,False,2342.0,456.0,21.0,33.0,0.0,91.0,25.0,29.0,6.0
2WBB0,2025,6.4,6.6,5.5,8.0,6.5,6.0,True,ORIGIN_E,SEX_M,B Data Science (joint degree),BUITENL_SL,False,True,1513.0,201.0,6.0,20.0,0.0,44.0,14.0,10.0,17.0
2WBB0,2025,6.4,8.0,9.5,10.0,7.2,7.0,True,ORIGIN_E,SEX_M,B Computer Science & Engineering,BUITENL_SL,False,False,8291.0,405.0,33.0,32.0,0.0,84.0,32.0,29.0,9.0
